;--- Ab
;; |b_1
Abd     >ab~ad  PV      perpetuate;immortalize
&bd     &ab~id  IV_yu   perpetuate;immortalize
&bd     &ab~ad  IV_Pass_yu      be perpetuated;be immortalized
;; ta>ab~ad_1
t>bd    ta>ab~ad        PV      self-perpetuate;self-immortalize
t>bd    ta>ab~ad        IV      self-perpetuate;self-immortalize
;; >abad_1
>bd     >abad   Ndu     eternity;all time;forever
Abd     >abad   Ndu     eternity;all time;forever
;; |bAd_2
|bAd    |bAd    N       eternity;forever
AbAd    |bAd    N       eternity;forever
;; >abadAF_1
>bd     >abad   NF      never;not at all     <pos>>abad/ADV</pos>
Abd     >abad   NF      never;not at all     <pos>>abad/ADV</pos>
;; >abadiy~_1
>bdy    >abadiy~        Nall    eternal;infinite     <pos>>abadiy~/ADJ</pos>
Abdy    >abadiy~        Nall    eternal;infinite     <pos>>abadiy~/ADJ</pos>
;; >abadiy~ap_1
>bdy    >abadiy~        Nap     eternity;forever     <pos>>abadiy~/NOUN</pos>
Abdy    >abadiy~        Nap     eternity;forever     <pos>>abadiy~/NOUN</pos>
;; |bid_1
|bd     |bid    N       non-migratory;sedentary
Abd     |bid    N       non-migratory;sedentary
;; |bidap_1
|bd     |bid    NapAt   archaism;sedentary
Abd     |bid    NapAt   archaism;sedentary
>wAbd   >awAbid Ndip    archaisms;sedentary
AwAbd   >awAbid Ndip    archaisms;sedentary
;; ta>obiyd_1
t>byd   ta>obiyd        NduAt   perpetuation;immortalization
;; mu&ab~ad_1
m&bd    mu&ab~ad        N-ap    life-long;perpetual
;; ta>ab~ud_1
t>bd    ta>ab~ud        NduAt   perpetuation
;
;--- Abr
;; >abar-iu_1
>br     >abar   PV      sting;pollinate
Abr     >abar   PV      sting;pollinate
>br     >obir   IV_no-Pref-A    sting;pollinate
Abr     >obir   IV_no-Pref-A    sting;pollinate
>br     >obur   IV_no-Pref-A    sting;pollinate
Abr     >obur   IV_no-Pref-A    sting;pollinate
;; >ab~ar_1
>br     >ab~ar  PV      practice acupuncture;pollinate
Abr     >ab~ar  PV      practice acupuncture;pollinate
&br     &ab~ir  IV_yu   practice acupuncture;pollinate
&br     &ab~ar  IV_Pass_yu      be acupunctured;be pollinated
;; <iborap_1
<br     <ibor   Nap     indicator;needle
Abr     <ibor   Nap     indicator;needle
<br     <ibar   N       indicators;needles
Abr     <ibar   N       indicators;needles
;; <iborap_2
<br     <ibor   Nap     needle;injection
Abr     <ibor   Nap     needle;injection
<br     <ibar   N       needles;injections
Abr     <ibar   N       needles;injections
;; <ibariy~_1
<bry    <ibariy~        Nall    needle-like     <pos><ibariy~/ADJ</pos>
Abry    <ibariy~        Nall    needle-like     <pos><ibariy~/ADJ</pos>
;; mi}obar_1
m}br    mi}obar Ndu     needlecase;anther
m|br    ma|bir  Ndip    needlecases
;; ta>obiyr_1
t>byr   ta>obiyr        NduAt   acupuncture
;; mu&ab~ir_1
m&br    mu&ab~ir        Nall    acupuncturist
; |bAr (see under --- bAr:bi}or)
;
;; >aborAm_1
>brAm   >aborAm Nprop   Abram;Abraham
AbrAm   >aborAm Nprop   Abram;Abraham
;
;; >brAms_1
>brAms  >aborAms        N0      Abrams
AbrAms  >aborAms        N0      Abrams
;; >aborAmz_1
>brAmz  >aborAmz        N0      Abrams
AbrAmz  >aborAmz        N0      Abrams
;
;; >aborAmiys_1
>brAmys >aborAmiys      N       bream
AbrAmys >aborAmiys      N       bream
>brmys  >aboramiys      N       bream
Abrmys  >aboramiys      N       bream
;
;; >aborAhAm_1
>brAhAm >aborAhAm       Nprop   Abraham
AbrAhAm >aborAhAm       Nprop   Abraham
;
;; <iborAhiym_1
<brAhym <iborAhiym      N0      Ibrahim
AbrAhym <iborAhiym      N0      Ibrahim
<brhym  <iborahiym      N0      Ibrahim
Abrhym  <iborahiym      N0      Ibrahim
;
;; <iborAhiymiy~_1
<brAhymy        <iborAhiymiy~   N0      Ibrahimi
AbrAhymy        <iborAhiymiy~   N0      Ibrahimi
;
;; <iboriyz_1
<bryz   <iboriyz        N       pure gold
Abryz   <iboriyz        N       pure gold
;; <iboriyziy~_1
<bryzy  <iboriyziy~     Nall    golden     <pos><iboriyziy~/ADJ</pos>
Abryzy  <iboriyziy~     Nall    golden     <pos><iboriyziy~/ADJ</pos>
;
;; <iboriyq_1
<bryq   <iboriyq        Ndu     pitcher;jug
Abryq   <iboriyq        Ndu     pitcher;jug
bryq    bariyq  Ndu     pitcher;jug
>bAryq  >abAriyq        Ndip    pitchers;jugs
AbAryq  >abAriyq        Ndip    pitchers;jugs
>bArq   >abAriq Nap     pitchers;jugs
AbArq   >abAriq Nap     pitchers;jugs
;
;; >aboriyl_1
>bryl   >aboriyl        Nprop   April
Abryl   >aboriyl        Nprop   April
<bryl   <iboriyl        Nprop   April
Abryl   <iboriyl        Nprop   April
;
; AFP Corpus: Italian motorcycle team Aprilia Racing
>brylyA >aboriyloyA     Nprop   Aprilia
AbrylyA >aboriyloyA     Nprop   Aprilia
;
;; <iboriysam_1
<brysm  <iboriysam      N       silk
Abrysm  <iboriysam      N       silk
;
;--- Abz
;; <iboziym_1
<bzym   <iboziym        Ndu     buckle;clasp
Abzym   <iboziym        Ndu     buckle;clasp
>bAzym  >abAziym        Ndip    buckles;clasps
AbAzym  >abAziym        Ndip    buckles;clasps
;; >abozan_1
>bzn    >abozan Ndu     washbowl
Abzn    >abozan Ndu     washbowl
>bAzn   >abAzin Ndip    washbowls
AbAzn   >abAzin Ndip    washbowls
;
;; >abo$iyr_1
>b$yr   >abo$iyr        Nprop   Abshir
Ab$yr   >abo$iyr        Nprop   Abshir
;
;--- AbD
;; >uboD_1
>bD     >uboD   Ndu     knee pit
AbD     >uboD   Ndu     knee pit
|bAD    |bAD    N       knee pits
AbAD    |bAD    N       knee pits
;; ma>obiD_1
m>bD    ma>obiD Ndu     knee pit
m|bD    ma|biD  Ndip    knee pits
;; >uboDiy~_1
>bDy    >uboDiy~        Nall    popliteal (armpit)     <pos>>uboDiy~/ADJ</pos>
AbDy    >uboDiy~        Nall    popliteal (armpit)     <pos>>uboDiy~/ADJ</pos>
;; ma>obiDiy~_1
m>bDy   ma>obiDiy~      Nall    popliteal (armpit)     <pos>ma>obiDiy~/ADJ</pos>
;; <ibADiy~_1
<bADy   <ibADiy~        Nall    Ibadi     <pos><ibADiy~/NOUN</pos>
<bADy   <ibADiy~        Nall    Ibadi     <pos><ibADiy~/ADJ</pos>
AbADy   <ibADiy~        Nall    Ibadi     <pos><ibADiy~/NOUN</pos>
AbADy   <ibADiy~        Nall    Ibadi     <pos><ibADiy~/ADJ</pos>
;; <ibADiy~ap_1
<bADy   <ibADiy~        Nap     Ibadites     <pos><ibADiy~/NOUN</pos>
AbADy   <ibADiy~        Nap     Ibadites     <pos><ibADiy~/NOUN</pos>
;; >abADiy~_1
>bADy   >abADiy~        Nall    Ibadi     <pos>>abADiy~/NOUN</pos>
>bADy   >abADiy~        Nall    Ibadi     <pos>>abADiy~/ADJ</pos>
AbADy   >abADiy~        Nall    Ibadi     <pos>>abADiy~/NOUN</pos>
AbADy   >abADiy~        Nall    Ibadi     <pos>>abADiy~/ADJ</pos>
;; >abADiy~ap_1
>bADy   >abADiy~        Nap     Ibadites     <pos>>abADiy~/NOUN</pos>
AbADy   >abADiy~        Nap     Ibadites     <pos>>abADiy~/NOUN</pos>
;
;--- AbT
;; ta>ab~aT_1
t>bT    ta>ab~aT        PV      put/carry under the arm
t>bT    ta>ab~aT        IV      put/carry under the arm
;; <iboT_1
<bT     <iboT   Ndu     armpit
AbT     <iboT   Ndu     armpit
|bAT    |bAT    N       armpits
AbAT    |bAT    N       armpits
;; <iboTiy~_1
<bTy    <iboTiy~        Nall    axillary;armpit     <pos><iboTiy~/ADJ</pos>
AbTy    <iboTiy~        Nall    axillary;armpit     <pos><iboTiy~/ADJ</pos>
;
; >abATirap "emperors": see under bTr
;
;--- Abq
;; >abaq-iu_1
>bq     >abaq   PV      escape;flee
Abq     >abaq   PV      escape;flee
>bq     >obiq   IV_no-Pref-A    escape;flee
Abq     >obiq   IV_no-Pref-A    escape;flee
>bq     >obuq   IV_no-Pref-A    escape;flee
Abq     >obuq   IV_no-Pref-A    escape;flee
;; >abaq_1
>bq     >abaq   NduAt   escape;fleeing;flight
Abq     >abaq   NduAt   escape;fleeing;flight
;; |biq_1
|bq     |biq    Nall    fugitive
Abq     |biq    Nall    fugitive
>bAq    >ub~Aq  N       fugitives
AbAq    >ub~Aq  N       fugitives
;
;--- Abl
;; <ibol_1
<bl     <ibol   N       camels
Abl     <ibol   N       camels
;; <iboliy~_1
<bly    <iboliy~        Nall    dromedary     <pos><iboliy~/ADJ</pos>
Ably    <iboliy~        Nall    dromedary     <pos><iboliy~/ADJ</pos>
;; >ubul~ap_1
>bl     >ubul~  Nap     tribe;companions
Abl     >ubul~  Nap     tribe;companions
;; <ibAlap_1
<bAl    <ibAl   NapAt   bundle;administration
AbAl    <ibAl   NapAt   bundle;administration
;
; AFP corpus: Belgian tennis player Sabine Appelmans
;; >abilomAns_1
>blmAns >abilomAns      Nprop   Appelmans
AblmAns >abilomAns      Nprop   Appelmans
;
;; <iboliyz_1
<blyz   <iboliyz        N       alluvial deposits
Ablyz   <iboliyz        N       alluvial deposits
;
;; <iboliys_1
<blys   <iboliys        Ndip    Devil;demon
Ablys   <iboliys        Ndip    Devil;demon
;; >abAliys_1
>bAlys  >abAliys        Ndip    devils;demons
AbAlys  >abAliys        Ndip    devils;demons
>bAls   >abAlis Nap     devils;demons
AbAls   >abAlis Nap     devils;demons
;
;--- Abn
;; &ab~an_1
>bn     >ab~an  PV-n    eulogize
Abn     >ab~an  PV-n    eulogize
&bn     &ab~in  IV-n_yu eulogize
;; <ib~An_1
<bAn    <ib~An  N       during;time
AbAn    <ib~An  N       during;time
;; ta>obiyn_1
t>byn   ta>obiyn        NduAt   funeral;obituary
;; ta>obiyniy~_1
t>byny  ta>obiyniy~     Nall    funerary;commemorative     <pos>ta>obiyniy~/ADJ</pos>
;
;; >abonuws_1
>bnws   >abonuws        N       ebony
Abnws   >abonuws        N       ebony
|bnws   |bonuws N       ebony
;
;--- Abs
;; <ibisotiymuwluwjiyA_1
<bstymwlwjyA    <ibisotiymuwluwjiyA     N0      epistemology
AbstymwlwjyA    <ibisotiymuwluwjiyA     N0      epistemology
;; <ibisotiymuwluwjiy~_1
<bstymwlwjy     <ibisotiymuwluwjiy~     Nall    epistemological     <pos><ibisotiymuwluwjiy~/ADJ</pos>
Abstymwlwjy     <ibisotiymuwluwjiy~     Nall    epistemological     <pos><ibisotiymuwluwjiy~/ADJ</pos>
;
;--- Abh
;
;; >abah-a_1
>bh     >abah   PV      be interested;be sensitive
Abh     >abah   PV      be interested;be sensitive
>bh     >obah   IV_no-Pref-A    be interested;be sensitive
Abh     >obah   IV_no-Pref-A    be interested;be sensitive
;; >abih-a_1
>bh     >abih   PV      be interested;be sensitive
Abh     >abih   PV      be interested;be sensitive
>bh     >obah   IV_no-Pref-A    be interested;be sensitive
Abh     >obah   IV_no-Pref-A    be interested;be sensitive
;; ta>ab~ah_1
t>bh    ta>ab~ah        PV_intr be haughty;be aloof
t>bh    ta>ab~ah        IV_intr be haughty;be aloof
;; >abah_1
>bh     >abah   NduAt   interest;sensitivity
Abh     >abah   NduAt   interest;sensitivity
;; |bih_1
|bh     |bih    Nall    concerned
Abh     |bih    Nall    concerned
;; >ub~ahap_1
>bh     >ub~ah  Nap     pomp;splendor
Abh     >ub~ah  Nap     pomp;splendor
;
;--- Abw
;; >ab_1
>b      >ab     N0F     father
Ab      >ab     N0F     father
>bw     >abuw   N0_Nh   father
Abw     >abuw   N0_Nh   father
>bA     >abA    N0_Nh   father
AbA     >abA    N0_Nh   father
>by     >abiy   N0_Nh   father
Aby     >abiy   N0_Nh   father
>by     >abiy   FW-WaBi father + my      <pos>>ab/NOUN+iy/POSS_PRON_1S</pos>
Aby     >abiy   FW-WaBi father + my      <pos>>ab/NOUN+iy/POSS_PRON_1S</pos>
;; >abuw_1
>bw     >abuw   Nprop   Abu
Abw     >abuw   Nprop   Abu
;; >abA_1
>bA     >abA    Nprop   Aba
AbA     >abA    Nprop   Aba
;; >abiy_1
>by     >abiy   Nprop   Abi
Aby     >abiy   Nprop   Abi
;; <ibAwap_1
<bAw    <ibAw   Nap     fatherhood
AbAw    <ibAw   Nap     fatherhood
;; |bA'_1
|bA'    |bA'    N0_Nh   fathers;ancestors
AbA'    |bA'    N0_Nh   fathers;ancestors
|bA&    |bA&    Nh      fathers;ancestors
AbA&    |bA&    Nh      fathers;ancestors
|bA}    |bA}    Nhy     fathers;ancestors
AbA}    |bA}    Nhy     fathers;ancestors
;; >ubuw~ap_1
>bw     >ubuw~  NapAt   paternity
Abw     >ubuw~  NapAt   paternity
;; >abawiy~_1
>bwy    >abawiy~        Nall    paternal;fatherly     <pos>>abawiy~/ADJ</pos>
Abwy    >abawiy~        Nall    paternal;fatherly     <pos>>abawiy~/ADJ</pos>
;; >abawiy~ap_1
>bwy    >abawiy~        Nap     patriarchy     <pos>>abawiy~/NOUN</pos>
Abwy    >abawiy~        Nap     patriarchy     <pos>>abawiy~/NOUN</pos>
; lexicalized dual
;; >abawAn_1
>bw     >abaw   NAn_Nayn        parents
Abw     >abaw   NAn_Nayn        parents
;
;; >abowA_1
>bwA    >abowA  N0      oboe
AbwA    >abowA  N0      oboe
;
; Abw + name common concatenations (actually two words without space)
;
;; >abuwAivonayon_1
>bwAvnyn        >abuwAivonayon  N0      Abu Thnain;Abuthain
AbwAvnyn        >abuwAivonayon  N0      Abu Thnain;Abuthain
;; >abuwAl~rAgib_1
>bwAlrAgb       >abuwAl~rAgib   N0      Abu Al-Raghib
AbwAlrAgb       >abuwAl~rAgib   N0      Abu Al-Raghib
;; >abuwbakor_1
>bwbkr  >abuwbakor      N0      Abu Bakr
Abwbkr  >abuwbakor      N0      Abu Bakr
;; >abuwvonayon_1
>bwvnyn >abuwvonayon    N0      Abu Thnain;Abuthain
Abwvnyn >abuwvonayon    N0      Abu Thnain;Abuthain
;; >abuwdiys_1
>bwdys  >abuwdiys       N0      Abu Dis
Abwdys  >abuwdiys       N0      Abu Dis
;; >abuwrudayonap_1
>bwrdynp        >abuwrudayonap  N0      Abu Rudaina
Abwrdynp        >abuwrudayonap  N0      Abu Rudaina
;; >abuwzayod_1
>bwzyd  >abuwzayod      N0      Abu Zeid
Abwzyd  >abuwzayod      N0      Abu Zeid
;; >abuw$anab_1
>bw$nb  >abuw$anab      Nprop   Abu Shanab;Abushanab
Abw$nb  >abuw$anab      Nprop   Abu Shanab;Abushanab
;; >abuwZabiy_1
>bwZby  >abuwZabiy      N0      Abu Dhabi
AbwZby  >abuwZabiy      N0      Abu Dhabi
;; >abuwgunayom_1
>bwgnym >abuwgunayom    N0      Abu Ghunaim
Abwgnym >abuwgunayom    N0      Abu Ghunaim
;; >abuwmAzin_1
>bwmAzn >abuwmAzin      N0      Abu Mazen;Abu Mazin
AbwmAzn >abuwmAzin      N0      Abu Mazen;Abu Mazin
;
;; >abuwjA_1
>bwjA   >abuwjA Nprop   Abuja;Abouja
AbwjA   >abuwjA Nprop   Abuja;Abouja
;
;--- Aby
;; >abaY-a_1
>bY     >abaY   PV_0    deny;refuse
AbY     >abaY   PV_0    deny;refuse
>bA     >abA    PV_h    deny;refuse
AbA     >abA    PV_h    deny;refuse
>by     >abay   PV_Atn  deny;refuse
Aby     >abay   PV_Atn  deny;refuse
>b      >aba    PV_ttAw deny;refuse
Ab      >aba    PV_ttAw deny;refuse
>bY     >obaY   IV_0_no-Pref-A  deny;refuse
AbY     >obaY   IV_0_no-Pref-A  deny;refuse
>bA     >obA    IV_h_no-Pref-A  deny;refuse
AbA     >obA    IV_h_no-Pref-A  deny;refuse
>by     >obay   IV_Ann_no-Pref-A        deny;refuse
Aby     >obay   IV_Ann_no-Pref-A        deny;refuse
>b      >oba    IV_0hwnyn_no-Pref-A     deny;refuse
Ab      >oba    IV_0hwnyn_no-Pref-A     deny;refuse
;; ta>ab~aY_1
t>bY    ta>ab~aY        PV_0    decline
t>bA    ta>ab~A PV_h    decline
t>by    ta>ab~ay        PV_Atn  decline
t>b     ta>ab~  PV_ttAw decline
t>bY    ta>ab~aY        IV_0    decline
t>bA    ta>ab~A IV_h    decline
t>by    ta>ab~ay        IV_Ann  decline
t>b     ta>ab~  IV_0hwnyn       decline
;; <ibA'_1
<bA'    <ibA'   N0_Nh   refusal;denial
AbA'    <ibA'   N0_Nh   refusal;denial
<bA&    <ibA&   Nh      refusal;denial
AbA&    <ibA&   Nh      refusal;denial
<bA}    <ibA}   Nhy     refusal;denial
AbA}    <ibA}   Nhy     refusal;denial
<bA'    <ibA'   NAt     refusals;denials
AbA'    <ibA'   NAt     refusals;denials
;; <ibA'ap_1
<bA'    <ibA'   Napdu   refusal;denial
AbA'    <ibA'   Napdu   refusal;denial
;; >abiy~_1
>by     >abiy~  Nall    proud;dignified     <pos>>abiy~/ADJ</pos>
Aby     >abiy~  Nall    proud;dignified     <pos>>abiy~/ADJ</pos>
;; |biy_1
|by     |biy    N0F     reluctant;unwilling
Aby     |biy    N0F     reluctant;unwilling
|by     |biy    NAn_Nayn        reluctant;unwilling
Aby     |biy    NAn_Nayn        reluctant;unwilling
|b      |b      Nuwn_Niyn       reluctant;unwilling
Ab      |b      Nuwn_Niyn       reluctant;unwilling
|by     |biy    NapAt   reluctant;unwilling
Aby     |biy    NapAt   reluctant;unwilling
>bA     >ubA    Nap     reluctant;unwilling
AbA     >ubA    Nap     reluctant;unwilling
;
;-- Abb
;; >abiyb_1
>byb    >abiyb  Nprop   Aviv
Abyb    >abiyb  Nprop   Aviv
;
;; >abiydojAn_1
>bydjAn >abiydojAn      N0      Abidjan
AbydjAn >abiydojAn      N0      Abidjan
;
;; >abiyk_1
>byk    >abiyk  N0      APEC (Asia-Pacific Economic Cooperation)
Abyk    >abiyk  N0      APEC (Asia-Pacific Economic Cooperation)
;
; AFP Corpus: Paris soccer stadium Abbe-Deschamps
;; >abiyh_1
>byh    >abiyh  Nprop   Abbe (in "Abbe-Deschamps")
Abyh    >abiyh  Nprop   Abbe (in "Abbe-Deschamps")
;
;--- Abn
;; {ibon_1
<bn     {ibon   Ndu     son
Abn     {ibon   Ndu     son
;; {ibon_2
<bn     {ibon   Nprop   Ibn
Abn     {ibon   Nprop   Ibn
;; {ibonap_1
<bn     {ibon   Napdu   daughter
Abn     {ibon   Napdu   daughter
;; >abonA'_1
>bnA'   >abonA' N0_Nh   sons;children
AbnA'   >abonA' N0_Nh   sons;children
>bnA&   >abonA& Nh      sons;children
AbnA&   >abonA& Nh      sons;children
>bnA}   >abonA} Nhy     sons;children
AbnA}   >abonA} Nhy     sons;children
;
;--- AbA
;; >abAjuwr_1
>bAjwr  >abAjuwr        N/ap    lampshade
AbAjwr  >abAjuwr        N/ap    lampshade
;
;--- Abr
;; >abora$iy~_1
>br$y   >abora$iy~      N/ap    diocese;bishopric     <pos>>abora$iy~/NOUN</pos>
Abr$y   >abora$iy~      N/ap    diocese;bishopric     <pos>>abora$iy~/NOUN</pos>
>br$y   >abaro$iy~      N/ap    diocese;bishopric     <pos>>abaro$iy~/NOUN</pos>
Abr$y   >abaro$iy~      N/ap    diocese;bishopric     <pos>>abaro$iy~/NOUN</pos>
;; <iybaro$iy~_1
<ybr$y  <iybaro$iy~     N/ap    diocese;bishopric     <pos><iybaro$iy~/NOUN</pos>
Aybr$y  <iybaro$iy~     N/ap    diocese;bishopric     <pos><iybaro$iy~/NOUN</pos>
;
;--- AtA
;; >atAgiy_1
>tAgy   >atAgiy Nprop   Atagi
AtAgy   >atAgiy Nprop   Atagi
;
; r}ys AlwzrA' Alhndy AtAl byhAry fAjbAyy
;; AtAl_1
AtAl    AtAl    Nprop   Atal
;
; AFP Corpus: Italian soccer team
;; >atAlAnotA_1
>tAlAntA        >atAlAnotA      Nprop   Atalanta
AtAlAntA        >atAlAnotA      Nprop   Atalanta
;
;; >atAnAs_1
>tAnAs  >atAnAs Nprop   Atanas
AtAnAs  >atAnAs Nprop   Atanas
;
; Gush Etzion
;; <itoziyuwn_1
<tzywn  <itoziyuwn      Nprop   Etzion
Atzywn  <itoziyuwn      Nprop   Etzion
;
;--- Atl
;; >atolAnotA_1
>tlAntA >atolAnotA      Nprop   Atlanta
AtlAntA >atolAnotA      Nprop   Atlanta
;
;; >atolAnotiyk_1
>tlAntyk        >atolAnotiyk    N0      Atlantic
AtlAntyk        >atolAnotiyk    N0      Atlantic
;
;; >atolitiykuw_1
>tltykw >atolitiykuw    N0      Atletico
Atltykw >atolitiykuw    N0      Atletico
;
;--- Atm
;; ma>otam_1
m>tm    ma>otam Ndu     funeral
m|tm    ma|tim  Ndip    funerals
;; ma>otamiy~_1
m>tmy   ma>otamiy~      Nall    funerary     <pos>ma>otamiy~/ADJ</pos>
;; ma>otamap_1
m>tm    ma>otam NapAt   mourners
;
;--- Atn
;; >atAn_1
>tAn    >atAn   Ndu     she-ass
AtAn    >atAn   Ndu     she-ass
>tn     >utun   N       she-asses
Atn     >utun   N       she-asses
;
; AFP corpus original? AvAr twtrAt Atnyp (to provoke ethnic unrest); ytHDr flAn mn Atnyp AltAmyl (to be of Tamil ethnic background)
;; <itoniy~_1
<tny    <itoniy~        N-ap    ethnic     <pos><itoniy~/ADJ</pos>
Atny    <itoniy~        N-ap    ethnic     <pos><itoniy~/ADJ</pos>
;; <itoniy~ap_1
<tny    <itoniy~        NapAt   ethnicity;ethnic background
Atny    <itoniy~        NapAt   ethnicity;ethnic background
;
;; >at~uwn_1
>twn    >at~uwn Ndu     furnace;oven
Atwn    >at~uwn Ndu     furnace;oven
>tAtyn  >atAtiyn        Ndip    furnaces;ovens
AtAtyn  >atAtiyn        Ndip    furnaces;ovens
;
;--- Aty
;; >ataY-i_1
>tY     >ataY   PV_0    arrive;come;reach
AtY     >ataY   PV_0    arrive;come;reach
>tA     >atA    PV_h    arrive;come;reach
AtA     >atA    PV_h    arrive;come;reach
>ty     >atay   PV_Atn  arrive;come;reach
Aty     >atay   PV_Atn  arrive;come;reach
>t      >at     PV_ttAw arrive;come;reach
At      >at     PV_ttAw arrive;come;reach
>ty     >otiy   IV_0hAnn_no-Pref-A      arrive;come;reach
Aty     >otiy   IV_0hAnn_no-Pref-A      arrive;come;reach
>t      >ot     IV_0hwnyn_no-Pref-A     arrive;come;reach
At      >ot     IV_0hwnyn_no-Pref-A     arrive;come;reach
;; |taY_1
|tY     |taY    PV_0    give;offer
AtY     |taY    PV_0    give;offer
|tA     |tA     PV_h    give;offer
AtA     |tA     PV_h    give;offer
|ty     |tay    PV_Atn  give;offer
Aty     |tay    PV_Atn  give;offer
|t      |t      PV_ttAw give;offer
At      |t      PV_ttAw give;offer
&Aty    &Atiy   IV_0hAnn_yu     give;offer
&At     &At     IV_0hwnyn_yu    give;offer
&AtY    &AtaY   IV_0_Pass_yu    be given;be offered
&Aty    &Atay   IV_Ann_Pass_yu  be given;be offered
;; |taY_2
|tY     |taY    PV_0    give;offer
AtY     |taY    PV_0    give;offer
|tA     |tA     PV_h    give;offer
AtA     |tA     PV_h    give;offer
|ty     |tay    PV_Atn  give;offer
Aty     |tay    PV_Atn  give;offer
|t      |t      PV_ttAw give;offer
At      |t      PV_ttAw give;offer
&ty     &otiy   IV_0hAnn_yu     give;offer
&t      &ot     IV_0hwnyn_yu    give;offer
&tY     &otaY   IV_0_Pass_yu    be given;be offered
&ty     &otay   IV_Ann_Pass_yu  be given;be offered
;; ta>at~aY_1
t>tY    ta>at~aY        PV_0    happen;result
t>tA    ta>at~A PV_h    happen;result
t>ty    ta>at~ay        PV_Atn  happen;result
t>t     ta>at~  PV_ttAw happen;result
t>tY    ta>at~aY        IV_0    happen;result
t>tA    ta>at~A IV_h    happen;result
t>ty    ta>at~ay        IV_Ann  happen;result
t>t     ta>at~  IV_0hwnyn       happen;result
;; {isota>otaY_1
<st>tY  {isota>otaY     PV_0    ask to come;induce to come
Ast>tY  {isota>otaY     PV_0    ask to come;induce to come
<st>tA  {isota>otA      PV_h    ask to come;induce to come
Ast>tA  {isota>otA      PV_h    ask to come;induce to come
<st>ty  {isota>otay     PV_Atn  ask to come;induce to come
Ast>ty  {isota>otay     PV_Atn  ask to come;induce to come
<st>t   {isota>ot       PV_ttAw ask to come;induce to come
Ast>t   {isota>ot       PV_ttAw ask to come;induce to come
st>ty   sota>otiy       IV_0hAnn        ask to come;induce to come
st>t    sota>ot IV_0hwnyn       ask to come;induce to come
st>tY   sota>otaY       IV_0_Pass_yu    be asked to come;be induced to come
;; <itAwap_1
<tAw    <itAw   NapAt   tax;tribute
AtAw    <itAw   NapAt   tax;tribute
>tAwY   >atAwaY N0      taxes;payments
AtAwY   >atAwaY N0      taxes;payments
>tAwA   >atAwA  Nhy     taxes;payments
AtAwA   >atAwA  Nhy     taxes;payments
;; <itoyAn_1
<tyAn   <itoyAn N       arrival;performance
AtyAn   <itoyAn N       arrival;performance
;; |tiy_1
|ty     |tiy    N0F     coming;following
Aty     |tiy    N0F     coming;following
|t      |t      NK      coming;following
At      |t      NK      coming;following
|ty     |tiy    NAn_Nayn        coming;following
Aty     |tiy    NAn_Nayn        coming;following
|t      |t      Nuwn_Niyn       coming;following
At      |t      Nuwn_Niyn       coming;following
|ty     |tiy    NapAt   coming;following
Aty     |tiy    NapAt   coming;following
;; ma>otaY_1
m>tY    ma>otaY N0      place of origin;source
m>tA    ma>otA  Nhy     place of origin;source
m>ty    ma>otay NAn_Nayn        places of origin;sources
m|ty    ma|tiy  N0_Nh   places of origin;sources
