;--- T
;; TA'_1
;; maTobuwx_2
maTobuwx        N-ap    rigged (elections)
;; maTobuwxAt_1
maTobuwx        NAt     cooked food
;
;--- Tbr
;; Tabar_1
Tabar   N       hatchet;ax
;; Tabariy~_1
Tabariy~        Nall    Tiberian     [[Tabariy~/NOUN]]
Tabariy~        Nall    Tiberian     [[Tabariy~/ADJ]]
;; Tabariy~_2
Tabariy~        N0      Tabari
;; Tabariy~ap_1
Tabariy~        Nap     Tiberias     [[Tabariy~/NOUN]]
;
;; TAbuwr_1
TAbuwr  Ndu     column;battalion
TawAbiyr        Ndip    columns;battalions
;
;--- Tbrd
;; TabarodAr_1
TabarodAr       N       sapper;pioneer
;
;--- Tbrq
;; Tuboruq_1
Tuboruq N0      Tobruk
;; Tuboruqiy~_1
Tuboruqiy~      Nall    of/from Tobruk
;
;--- Tb$r
;; Tabo$uwrap_1
Tabo$uwr        NapAt   chalk
TabA$iyr        Ndip    chalk
;; TabA$iyriy~_1
TabA$iyriy~     N-ap    cretaceous;chalky     [[TabA$iyriy~/ADJ]]
;
;--- TbTb
;; TaboTab_1
TaboTab PV      gurgle;lap up
TaboTib IV_yu   gurgle;lap up
;; TaboTabap_1
TaboTab Nap     gurgling;lapping up
;; TaboTAbap_1
TaboTAb Nap     mallet;racket
;
;--- TbE
;; TabaE-a_1
TabaE   PV      print;impress
TobaE   IV      print;impress
TobaE   IV_Pass_yu      be printed;be imprinted
;; Tab~aE_1
Tab~aE  PV      normalize;domesticate;tame
Tab~iE  IV_yu   normalize;domesticate;tame
;; taTab~aE_1
taTab~aE        PV_intr be stamped;be impressed
taTab~aE        IV_intr be stamped;be impressed
;; AinoTabaE_1
AinoTabaE       PV_intr be stamped;be impressed
noTabiE IV_intr be stamped;be impressed
;; TaboE_1
TaboE   N       temperament
biAlTaboE       FW-Wa   naturally;of course     [[biAlTaboE/ADV]]
TaboE   NF      naturally;of course     [[TaboE/INTERJ]]
;; TaboE_2
TaboE   N       printing
;; TaboEap_1
TaboE   Napdu   printing;edition
TabaE   NAt     printings;editions
;; TaboEiy~_1
TaboEiy~        N-ap    natural;typical     [[TaboEiy~/ADJ]]
;; TaboEiy~ap_1
TaboEiy~        Nap     ease;relaxation     [[TaboEiy~/NOUN]]
;; TibAE_1
TibAE   N       temperament
;; TibAEap_1
TibAE   Nap     printing
;; TibAEiy~_1
TibAEiy~        N-ap    printing;typographical     [[TibAEiy~/ADJ]]
;; TabiyEap_1
TabiyE  Nap     nature;natural
TabA}iE Ndip    nature;natural
;; TabiyEiy~_1
TabiyEiy~       N-ap    natural;normal     [[TabiyEiy~/ADJ]]
;; TabiyEiy~ap_1
TabiyEiy~       Nap     nature;naturalism     [[TabiyEiy~/NOUN]]
TabiyEiy~       NAt     physics     [[TabiyEiy~/NOUN]]
;; maTobaE_1
maTobaE Ndu     printing press
maTobaE Napdu   printing press
maTAbiE Ndip    printing presses
;; maTobaEiy~_1
maTobaEiy~      N-ap    typographical;printing     [[maTobaEiy~/ADJ]]
;; maTobaEojiy~_1
maTobaEojiy~    Nall    printer;typesetter     [[maTobaEojiy~/ADJ]]
;; taTobiyE_1
taTobiyE        NduAt   normalization
;; AinoTibAE_1
AinoTibAE       NduAt   impression
;; AinoTibAEiy~_1
AinoTibAEiy~    Nall    impressionistic     [[AinoTibAEiy~/ADJ]]
AinoTibAEiy~    Nap     impressionism     [[AinoTibAEiy~/NOUN]]
;; TAbiE_1
TAbiE   Ndu     impression;character;personality
;; TAbiE_2
TAbiE   Ndu     postage stamp
TawAbiE Ndip    postage stamps
;; TAbiEap_1
TAbiE   NapAt   printer;printing machine
;; maTobuwE_1
maTobuwE        N-ap    printed     [[maTobuwE/ADJ]]
;; maTobuwEAt_1
maTobuwE        NAt     printed material;publications
;
;--- Tbq
;; Tab~aq_1
Tab~aq  PV      apply;implement
Tab~iq  IV_yu   apply;implement
;; TAbaq_1
TAbaq   PV      suit;conform with
TAbiq   IV_yu   suit;conform with
;; >aTobaq_1
>aTobaq PV      shut;close
Tobiq   IV_yu   shut;close
Tobaq   IV_Pass_yu      be shut;be close
;; taTab~aq_1
taTab~aq        PV      adapt;be stratified
taTab~aq        IV      adapt;be stratified
;; taTAbaq_1
taTAbaq PV      correspond with;coincide with
taTAbaq IV      correspond with;coincide with
;; AinoTabaq_1
AinoTabaq       PV_intr be applicable;conform to
noTabiq IV_intr be applicable;conform to
;; Tiboq_1
Tiboq   N0_Nh   according to;conforming with
Tiboq   NF      according to;in accordance with     [[Tiboq/ADV]]
;; Tabaq_1
Tabaq   Ndu     dish;course;meal
>aTobAq N       dishes;saucers
;; Tabaqap_1
Tabaq   NapAt   class;category
;; Tabaqap_2
Tabaq   NapAt   level;layer
TibAq   N       strata;layers
;; Tabaqiy~_1
Tabaqiy~        N-ap    social class;level;stratified     [[Tabaqiy~/ADJ]]
;; TAbuwq_1
TAbuwq  N       bricks
;; taTobiyq_1
taTobiyq        N/At    application
;; taTobiyqiy~_1
taTobiyqiy~     N-ap    applied     [[taTobiyqiy~/ADJ]]
;; <iTobAq_1
<iTobAq N/At    agreement
;; muTAbaqap_1
muTAbaq NapAt   conformity;agreement
;; taTab~uq_1
taTab~uq        N/At    stratification
;; taTAbuq_1
taTAbuq N/At    compatibility;correspondence
;; AinoTibAq_1
AinoTibAq       N/At    coincidence
;; TAbiq_1
TAbiq   Ndu     floor;story
TawAbiq Ndip    floors;stories
;; muTab~aq_1
muTab~aq        N-ap    applied     [[muTab~aq/ADJ]]
;; muTobiq_1
muTobiq N-ap    complete;absolute     [[muTobiq/ADJ]]
;; muTobaq_1
muTobaq N-ap    closed     [[muTobaq/ADJ]]
;; mutaTAbiq_1
mutaTAbiq       Nall    corresponding;compatible     [[mutaTAbiq/ADJ]]
;
;--- Tbl
;; Tabal-u_1
Tabal   PV      beat a drum
Tobul   IV      beat a drum
;; Tab~al_1
Tab~al  PV      beat a drum;make propaganda
Tab~il  IV_yu   beat a drum;make propaganda
;; Tabol_1
Tabol   N       drumming
;; Tabol_2
Tabol   Ndu     drum
Tubuwl  N       drums
>aTobAl N       drums
;; Tabolap_1
Tabol   Napdu   drum
;; Taboliy~_1
Taboliy~        N-ap    drum-shaped     [[Taboliy~/ADJ]]
;; Taboliy~ap_1
Taboliy~        NapAt   round table;tray     [[Taboliy~/NOUN]]
TabAliy~        N0_Nh   round tables;trays
;; Tab~Al_1
Tab~Al  Nall    drummer
;; muTab~al_1
muTab~al        N-ap    moist;damp     [[muTab~al/ADJ]]
;; taTobiyl_1
taTobiyl        N/At    drumming;propaganda
;
;--- Tbn
;; Tabin-a_1
Tabin   PV-n_intr       be bright;be intelligent
Toban   IV-n_intr       be bright;be intelligent
;; Tab~An_1
Tab~An  N/At    wheel tire
;; TAbuwn_1
TAbuwn  Ndu     oven;bakery
;; TAbuwnap_1
TAbuwn  NapAt   oven;bakery
;
;--- Tbnj
;; Tabanojap_1
Tabanoj NapAt   pistol
;
; ;--- Tbw
;; TubuwgrAfiyA_1
TubuwgrAfiyA    N0      topography
TuwbuwgrAfiyA   N0      topography
;; TubuwgrAfiy~_1
TubuwgrAfiy~    Nall    topographic     [[TubuwgrAfiy~/ADJ]]
TuwbuwgrAfiy~   Nall    topographic     [[TuwbuwgrAfiy~/ADJ]]
;; TubuwgrAfiy~ap_1
TubuwgrAfiy~    Nap     topography     [[TubuwgrAfiy~/NOUN]]
TuwbuwgrAfiy~   Nap     topography     [[TuwbuwgrAfiy~/NOUN]]
;
;--- Tby
;; TAbiyap_1
TAbiy   Napdu   fortress;castle
TawAbiy N0_Nh   fortresses;castles
TawAb   NK      fortresses;castles
;
;--- Tjn
;; TAjin_1
TAjin   Ndu     frying pan;casserole
TawAjin Ndip    frying pans;casseroles
;
;--- THr
;; TuHoruwr_1
TuHoruwr        Ndu     cloud;cirrus
TaHAriyr        Ndip    clouds;cirrus
;; TuHoruwriy~_1
TuHoruwriy~     N-ap    stratosphere;cloudy     [[TuHoruwriy~/ADJ]]
;
;--- THTH
;; TaHoTaH_1
TaHoTaH PV      shatter;smash
TaHoTiH IV_yu   shatter;smash
;; TaHoTaHap_1
TaHoTaH Nap     shattering;smashing
;
;--- THl
;; TuHol_1
TuHol   N       sediment;dregs
;; TiHAl_1
TiHAl   N/At    spleen
TuHul   N       spleen
;; TiHAliy~_1
TiHAliy~        Nall    splenic     [[TiHAliy~/ADJ]]
;; TuHAl_1
TuHAl   N       inflammation of the spleen
;; maToHuwl_1
maToHuwl        Nall    suffering from a diseased spleen
;
;--- THlb
;; TuHolub_1
TuHolub N       moss;algae
TaHAlib Ndip    moss;algae
;
;--- THn
;; TaHan-a_1
TaHan   PV-n    grind;pulverize
ToHan   IV-n    grind;pulverize
;; taTAHan_1
taTAHan PV-n    quarrel;be in conflict
taTAHan IV-n    quarrel;be in conflict
;; TaHon_1
TaHon   N       grinding;pulverizing
;; TiHAnap_1
TiHAn   Nap     milling
;; TiHon_1
TiHon   N       flour
;; TaHiyn_1
TaHiyn  N       flour
;; TaHiyniy~_1
TaHiyniy~       N-ap    flour-like;farinaceous     [[TaHiyniy~/ADJ]]
;; TaHiynap_1
TaHiyn  Nap     tahina sauce;sesame oil
;; TaH~An_1
TaH~An  Nall    miller
;; TaH~An_2
TaH~An  Nall    Tahhan
;; TAHuwn_1
TAHuwn  Ndu     windmill;grinder
;; TAHuwn_2
TAHuwn  N0      Tahoun
;; TAHuwnap_1
TAHuwn  Napdu   windmill;grinder
TawAHiyn        Ndip    windmills;grinders
;; miToHanap_1
miToHan Napdu   flour mill
maToHan Napdu   flour mill
maTAHin Ndip    flour mills
;; TAHin_1
TAHin   Ndu     molar tooth;grinder
TAHin   Napdu   molar tooth;grinder
TawAHin Ndip    molar teeth;grinders
;
;--- Txr
;; Tuxoruwr_1
Tuxoruwr        Ndu     cloud;cirrus
TaxArir Ndip    clouds;cirrus
;; Tuxoruwriy~_1
Tuxoruwriy~     N-ap    stratosphere;cloudy     [[Tuxoruwriy~/ADJ]]
;
;--- Txf
;; TaxAf_1
TaxAf   N       thin wispy cloud
;
;--- Txy
;; TaxA'_1
TaxA'   N0_Nh   thin wispy cloud
TaxA&   Nh      thin wispy cloud
TaxA}   Nhy     thin wispy cloud
;; TaxA'ap_1
TaxA'   Napdu   thin wispy cloud
;
;--- Tr
;; Tar~-u_1
Tar~    PV_V    trim;sharpen
Tarar   PV_C    trim;sharpen
Tur~    IV_V    trim;sharpen
Torur   IV_C    trim;sharpen
;; Tar~-i_1
Tar~    PV_V    grow
Tarar   PV_C    grow
Tir~    IV_V    grow
Torir   IV_C    grow
;; Tar~_1
Tar~    N       trimming;sharpening
;; Turuwr_1
Turuwr  N       growing
;; Turuwr_2
Turuwr  N       trimming;sharpening
;; Tur~_1
Tur~    NF      altogether;one and all     [[Tur~/ADV]]
;; Tur~ap_1
Tur~    Napdu   forelock;knotted cloth
Turar   N       forelocks;knotted cloth
;; Tar~Ar_1
Tar~Ar  Ndu     tambourine player
Tar~Ar  Nap     tambourine players
;; Tar~Ar_2
Tar~Ar  Ndu     scoundrel
Tar~Ar  Nap     scoundrels
;
;--- TrA
;; Tara>-a_1
Tara>   PV->_intr       occur;happen
Tara|   PV-|_intr       occur;happen
Tara&   PV_w_intr       occur;happen
Tora>   IV_intr occur;happen
Tora|   IV-|    occur;happen
Tora&   IV_wn   occur;happen
Tora}   IV_yn   occur;happen
;; >aTora>_1
>aTora> PV->    eulogize
>aTora| PV-|    eulogize
>aTora& PV_w    eulogize
Tori}   IV_yu   eulogize
Tora>   IV_Pass_yu      be eulogized
;; Tariy'_1
Tariy'  N0      fresh;new     [[Tariy'/ADJ]]
Tariy}  NF      fresh;new
Tariy}  NapAt   fresh;new
Tariy}  NAn_Nayn        fresh;new
;; TAri}_1
TAri}   N-ap    emergency;unscheduled;unforeseen     [[TAri}/ADJ]]
;; TAri}_2
TAri}   Nall    incidental     [[TAri}/ADJ]]
;; TAri}ap_1
TAri}   Napdu   incident;contingent
TawAri} Ndip    emergency
;; Turo|niy~_1
Turo|niy~       N-ap    of unknown origin;wild     [[Turo|niy~/ADJ]]
; see also under --- Try
;; <iTorA'_1
<iTorA' N0_Nh   eulogy
<iTorA& Nh      eulogy
<iTorA} Nhy     eulogy
<iTorA' NAn_Nayn        eulogies
<iTorA} Nayn    eulogies
<iTorA' NAt     eulogies
;
;--- Trb
;; Tarib-a_1
Tarib   PV_intr be delighted;be moved with emotion
Torab   IV_intr be delighted;be moved with emotion
;; Tar~ab_1
Tar~ab  PV      sing
Tar~ib  IV_yu   sing
;; >aTorab_1
>aTorab PV      please;sing
Torib   IV_yu   please;sing
Torab   IV_Pass_yu      be pleased;be sung
;; Tarab_1
Tarab   N       delight;music
>aTorAb N       delight;music
;; Tarib_1
Tarib   N-ap    delighted;moved with emotion     [[Tarib/ADJ]]
TirAb   N       delighted;moved with emotion
;; Taruwb_1
Taruwb  N-ap    lively;merry     [[Taruwb/ADJ]]
;; >aTorab_2
>aTorab Nel     more/most delightful;more/most melodious
;; taToriyb_1
taToriyb        N/At    diversion by music;making music
;; <iTorAb_1
<iTorAb N/At    diversion by music;making music
;; muTorib_1
muTorib Nall    musician;delightful
;
;--- Trbd
;; Turobiyd_1
Turobiyd        NduAt   torpedo
Tuwrobiyd       NduAt   torpedo
TarAbiyd        Ndip    torpedoes
;
;--- Trbz
;; TarAbiyzap_1
TarAbiyz        NapAt   table
Tarabiyz        NapAt   table
;; TarAbizuwn_1
TarAbizuwn      Ndip    Trabzon
;
;--- Trbl
;; TarAbulus_1
TarAbulus       Ndip    Tripoli
; ;; TarAbulus_2
; TrAbls  TarAbulus       Ndip    Tripoli
;; TarAbulosiy~_1
TarAbulosiy~    N0      Tarabulsi
;; TarAbulosiy~_2
TarAbulosiy~    Nall    of/from Tripoli     [[TarAbulosiy~/ADJ]]
; ;; TarAbulosiy~_3
; TrAblsy TarAbulosiy~    Nall    of/from Tripoli     [[TarAbulosiy~/ADJ]]
;
;--- Trb$
;; Tarobuw$_1
Tarobuw$        Ndu     tarboush;fez
TarAbiy$        Ndip    tarboushes;fezzes
;; Tarobuw$_2
Tarobuw$        N0      Tarboush
;; TarAbiy$iy~_1
TarAbiy$iy~     Nall    tarboush merchant     [[TarAbiy$iy~/ADJ]]
;; TarAbiy$iy~_2
TarAbiy$iy~     N0      Tarabishi
;; muTaroba$_1
muTaroba$       Nall    wearing a tarboush     [[muTaroba$/ADJ]]
;; mutaTarobi$_1
mutaTarobi$     Nall    wearing a tarboush     [[mutaTarobi$/ADJ]]
;
;--- TrH
;; TaraH-a_1
TaraH   PV      submit;suggest;propose
ToraH   IV      submit;suggest;propose
TuriH   PV_Pass be submitted;be suggested;be proposed
ToraH   IV_Pass_yu      be submitted;be suggested;be proposed
;; Tar~aH_1
Tar~aH  PV      cause a miscarriage
Tar~iH  IV_yu   cause a miscarriage
;; TAraH_1
TAraH   PV      have a conversation with;exchange words
TAriH   IV_yu   have a conversation with;exchange words
;; taTar~aH_1
taTar~aH        PV      no longer be able
taTar~aH        IV      no longer be able
;; taTAraH_1
taTAraH PV      exchange
taTAraH IV      exchange
;; AinoTaraH_1
AinoTaraH       PV      fall down
noTariH IV      fall down
;; AiT~araH_1
AiT~araH        PV      discard;reject
T~ariH  IV      discard;reject
;; TaroH_1
TaroH   N       suggestion;proposal
;; TaroHap_1
TaroH   Nap     headcloth;veil
TuraH   N       veils
TirAH   N       veils
;; TaruwH_1
TaruwH  N-ap    far-seeing
;; TariyH_1
TariyH  N/ap    rejected     [[TariyH/ADJ]]
TaroHaY N0      rejected
TaroHA  Nhy     rejected
;; TariyH_2
TariyH  N/ap    prostrate     [[TariyH/ADJ]]
TaroHaY N0      prostrate
TaroHA  Nhy     prostrate
;; TariyHap_1
TariyH  Nap     task;assignment
;; Tar~AHap_1
Tar~AH  Napdu   cushion
TarAriyH        Ndip    cushions
;; >uToruwHap_1
>uToruwH        NapAt   dissertation;thesis
;; maToraH_1
maToraH Ndu     place;seat
maTAriH Ndip    places;seats
;; AiT~irAH_1
AiT~irAH        N/At    rejection;repudiation
;; maToruwH_1
maToruwH        Nall    prostrate
maToruwH        Nall    rejected
;; maToruwH_2
maToruwH        N-ap    submitted;cast down
;; maToruwH_3
maToruwH        Nprop   Matrouh
;; munoTariH_1
munoTariH       Nall    discarded;rejected;fallen down     [[munoTariH/ADJ]]
;
;--- Trxn
;; Taroxuwn_1
Taroxuwn        N       tarragon
;
;--- Trd
;; Tarad-u_1
Tarad   PV      expel;dismiss;kick out
Torud   IV      expel;dismiss;kick out
Turid   PV_Pass be expelled;be dismissed;be kicked out
Torad   IV_Pass_yu      be expelled;be dismissed;be kicked out
;; TArad_1
TArad   PV      hunt;pursue
TArid   IV_yu   hunt;pursue
;; AiT~arad_1
AiT~arad        PV_intr be consecutive;flow continuously
T~arid  IV_intr be consecutive;flow continuously
;; AisotaTorad_1
AisotaTorad     PV      proceed;continue
sotaTorid       IV      proceed;continue
;; AisotaTorad_2
AisotaTorad     PV      digress
sotaTorid       IV      digress
;; Tarod_1
Tarod   N       expulsion;dismissal;kicking out
;; Tarod_2
Tarod   Ndu     parcel;package
Turuwd  N       parcels;packages
;; Tarodiy~_1
Tarodiy~        N-ap    parcel;package
;; Tarodap_1
Tarod   Nap     eviction;expulsion
;; Tariyd_1
Tariyd  N/ap    exiled;evicted;pariah     [[Tariyd/ADJ]]
Tariyd  NAn_Nayn        night and day
;; TarodaY_1
TarodaY N0      exiled;evicted;pariahs
TarodA  Nhy     exiled;evicted;pariahs
;; Tariydap_1
Tariyd  Napdu   target;game animal;prey
TarA}id Ndip    targets;game animals;preys
;; Tar~Ad_1
Tar~Ad  Ndu     cruiser warship
Tar~Ad  NapAt   cruiser warship
;; Tar~Ad_2
Tar~Ad  Ndu     levee
;; TirAd_1
TirAd   N       pursuit;chase
;; muTAradap_1
muTArad NapAt   expulsion;pursuit;chase
;; AiT~irAd_1
AiT~irAd        N/At    continuity;uniformity
;; AiT~irAdiy~_1
AiT~irAdiy~     N-ap    continuous;regular     [[AiT~irAdiy~/ADJ]]
;; AisotiTorAd_1
AisotiTorAd     N/At    digression;excursus
;; AisotiTorAdiy~_1
AisotiTorAdiy~  N-ap    digression;excursus     [[AisotiTorAdiy~/ADJ]]
;; TArid_1
TArid   Nall    expelling;repelling
;; maToruwd_1
maToruwd        N0      Matroud
;; muTArid_1
muTArid Nall    pursuer;hunter
;; muTAridap_1
muTArid NapAt   fighter;interceptor
;; muT~arid_1
muT~arid        N-ap    constant;uninterrupted;invariable
;
;--- Trz
;; Tar~az_1
Tar~az  PV      embroider
Tar~iz  IV_yu   embroider
;; Taroz_1
Taroz   N       model;type
Turuwz  N       models;types
;; Taroziy~_1
Taroziy~        N0      Tarzi
;; Taroziy~_2
Taroziy~        N-ap    fashion     [[Taroziy~/ADJ]]
;; TirAz_1
TirAz   N/At    model;type;calibre
Turuz   N       models;types
>aToriz Nap     models;types
;; taToriyz_1
taToriyz        N/At    embroidery
;; muTar~az_1
muTar~az        N-ap    embroidered     [[muTar~az/ADJ]]
;
;--- Trs
;; Tiros_1
Tiros   Ndu     sheet of paper
>aTorAs N       sheets of paper
Turuws  N       sheets of paper
;
;--- Tr$
;; Tari$-a_1
Tari$   PV_intr be deaf
Tora$   IV_intr be deaf
;; Tara$-u_1
Tara$   PV      vomit
Toru$   IV      vomit
;; Tar~a$_1
Tar~a$  PV      deafen
Tar~i$  IV_yu   deafen
;; Taro$_1
Taro$   N       whitewashing
;; Taro$_2
Taro$   Ndu     flock;herd
Turuw$  N       flocks;herds
;; Taro$ap_1
Taro$   Napdu   slap
Tara$   NAt     slaps;slapping
;; Tara$_1
Tara$   N       deafness
;; Turo$ap_1
Turo$   Nap     deafness
;; Turo$iy~_1
Turo$iy~        N-ap    pickled     [[Turo$iy~/ADJ]]
;; >aTora$_1
>aTora$ Nel     deaf
Taro$A' N0_Nh   deaf
Taro$A& Nh      deaf
Taro$A} Nhy     deaf
Turo$   N       deaf
;; >aTora$_2
>aTora$ N0      Atrash
;; Taro$A_1
Taro$A  N0      Tarsha
;; muTar~i$_1
muTar~i$        Nall    emetic;vomitive
;
;--- TrTr
;; TaroTar_1
TaroTar PV      boast;swagger
TaroTir IV_yu   boast;swagger
;; TaroTarap_1
TaroTar Nap     boasting;swaggering
;; TuroTuwr_1
TuroTuwr        Ndu     conical cap
TarATiyr        Ndip    conical caps
;; TuroTuwr_2
TuroTuwr        N0      Tartour
;; TaroTiyr_1
TaroTiyr        N       tartar
TaroTiyr        N       wine stone
;; TaraTuwr_1
TaraTuwr        N       mayonnaise
TarATuwr        N       mayonnaise
;
;--- TrTs
;; TaroTuws_1
TaroTuws        Ndip    Tartous
;; TaroTuwsiy~_1
TaroTuwsiy~     Nall    of/from Tartous
;; TaroTuwsiy~_2
TaroTuwsiy~     N0      Tartousi
;
;--- TrT$
;; TaroTa$_1
TaroTa$ PV      splash
TaroTi$ IV_yu   splash
;; TaroTa$ap_1
TaroTa$ Nap     splashing
;
;--- TrTf
;; TaroTuwfap_1
TaroTuwf        NapAt   artichoke;truffle
;
;--- TrTq
;; TaroTaq_1
TaroTaq PV      creak;crackle
TaroTiq IV_yu   creak;crackle
;; TaroTaqap_1
TaroTaq Nap     creaking;crackling
;
;--- Trf
;; Taraf-i_1
Taraf   PV      wink
Torif   IV      wink
;; Taruf-u_1
Taruf   PV_intr be newly acquired
Toruf   IV_intr be newly acquired
;; taTar~af_1
taTar~af        PV_intr be an extremist;be radical
taTar~af        IV_intr be an extremist;be radical
;; AisotaToraf_1
AisotaToraf     PV      deem unusual;be unique
sotaTorif       IV      deem unusual;be unique
;; Taraf_1
Taraf   Ndu     party;side
>aTorAf N       parties;sides
;; Tarafiy~_1
Tarafiy~        N-ap    extreme     [[Tarafiy~/ADJ]]
;; Tarofap_1
Tarof   Napdu   instant
;; Turofap_1
Turof   Nap     novelty;curiosity
;; TarofA'_1
TarofA' N0_Nh   tamarisk
TarofA& Nh      tamarisk
TarofA} Nhy     tamarisk
Tarof   Napdu   tamarisk
;; Tariyf_1
Tariyf  N-ap    curious;strange     [[Tariyf/ADJ]]
Tariyf  N-ap    original;novel     [[Tariyf/ADJ]]
;; Tariyfiy~_1
Tariyfiy~       N0      Tarifi
;; Tariyfap_1
Tariyf  Nap     rarity;oddity
TarA}if Ndip    rarities;oddities
;; TarAfap_1
TarAf   Nap     novelty;originality
;; >aToraf_1
>aToraf Nel     more/most curious
;; >uToruwfap_1
>uToruwf        Napdu   masterpiece
;; miToraf_1
miToraf Ndu     shawl
muToraf N       shawl
;; taTar~uf_1
taTar~uf        N/At    extremism;radicalism
;; TArif_1
TArif   N-ap    newly acquired
;; mutaTar~if_1
mutaTar~if      Nall    extremist;radical
;; musotaToraf_1
musotaToraf     N-ap    exquisite;rarity
;
;--- Trq
;; Taraq-u_1
Taraq   PV      knock
Toruq   IV      knock
Toraq   IV_Pass_yu      be knocked on (door)
;; Tar~aq_1
Tar~aq  PV      hammer
Tar~iq  IV_yu   hammer
;; >aToraq_1
>aToraq PV      bow
Toriq   IV_yu   bow
Toraq   IV_Pass_yu      be bowed
;; taTar~aq_1
taTar~aq        PV      reach
taTar~aq        IV      reach
;; taTar~uq_1
taTar~uq        NduAt   reaching ??
;; Taroqap_1
Taroq   Napdu   knock
Taraq   NAt     knocks
;; Tariyq_1
