;--- x
;; xA'_1
xbT     xabaT   PV      beat;strike
xbT     xobiT   IV      beat;strike
;; taxab~aT_1
txbT    taxab~aT        PV      strike;collide;stray;stumble;bungle
txbT    taxab~aT        IV      strike;collide;stray;stumble;bungle
;; {ixotabaT_1
<xtbT   {ixotabaT       PV      bump;resist;wander
AxtbT   {ixotabaT       PV      bump;resist;wander
xtbT    xotabiT IV      bump;resist;wander
;; xaboT_1
xbT     xaboT   N       beating;striking
;; xaboTap_1
xbT     xaboT   Nap     blow;coup
;; xubAT_1
xbAT    xubAT   N       insanity;madness
;; mixobaT_1
mxbT    mixobaT Ndu     drumstick
mxAbT   maxAbiT Ndip    drumsticks
;; taxab~uT_1
txbT    taxab~uT        N/At    stumbling (in the dark);bungling
;
;--- xbE
;; xab~aE_1
xbE     xab~aE  PV      hide;conceal
xbE     xab~iE  IV_yu   hide;conceal
;
;--- xbl
;; xabal-u_1
xbl     xabal   PV      confuse;impede
xbl     xobul   IV      confuse;impede
;; xabil-a_1
xbl     xabil   PV_intr be confused;be insane
xbl     xobal   IV_intr be confused;be insane
;; xab~al_1
xbl     xab~al  PV      confound;complicate;muddle
xbl     xab~il  IV_yu   confound;complicate;muddle
;; taxab~al_1
txbl    taxab~al        PV_intr be confounded;be confused
txbl    taxab~al        IV_intr be confounded;be confused
;; {ixotabal_1
<xtbl   {ixotabal       PV_intr be muddled
Axtbl   {ixotabal       PV_intr be muddled
xtbl    xotabil IV_intr be muddled
;; xabol_1
xbl     xabol   N       confusion;insanity
;; >axobal_1
>xbl    >axobal Nel     insane
Axbl    >axobal Nel     insane
;; {ixotibAl_1
<xtbAl  {ixotibAl       NduAt   insanity
AxtbAl  {ixotibAl       NduAt   insanity
;; maxobuwl_1
mxbwl   maxobuwl        Nall    insane     <pos>maxobuwl/ADJ</pos>
;; muxab~al_1
mxbl    muxab~al        Nall    confused     <pos>muxab~al/ADJ</pos>
;
;; xabA-u_1
xbA     xabA    PV_0    die out
xbw     xabaw   PV_Atn  die out
xb      xab     PV_ttAw die out
xbw     xobuw   IV_0hAnn        die out
xb      xob     IV_0hwnyn       die out
xbY     xobaY   IV_0_Pass_yu    die out
;
;--- xtr
;; xatar-i_1
xtr     xatar   PV      betray;deceive
xtr     xotir   IV      betray;deceive
;; xator_1
xtr     xator   N       disloyalty;treachery
;; xat~Ar_1
xtAr    xat~Ar  Nall    traitor;swindler
;; xAtir_1
xAtr    xAtir   Nall    perfidious;disloyal     <pos>xAtir/ADJ</pos>
;
;--- xtl
;; xatal-iu_1
xtl     xatal   PV      double-cross;deceive
xtl     xotil   IV      double-cross;deceive
xtl     xotul   IV      double-cross;deceive
;; xAtal_1
xAtl    xAtal   PV      deceive
xAtl    xAtil   IV_yu   deceive
;; {ixotatal_1
<xttl   {ixotatal       PV      double-cross;deceive
Axttl   {ixotatal       PV      double-cross;deceive
xttl    xotatil IV      double-cross;deceive
;; xatol_1
xtl     xatol   N       deception
;; muxAtalap_1
mxAtl   muxAtal NapAt   deception
;; muxAtil_1
mxAtl   muxAtil Nall    deceitful
;
;--- xtm
;; xatam-i_1
xtm     xatam   PV      complete;seal;conclude
xtm     xotim   IV      complete;seal;conclude
;; {ixotatam_1
<xttm   {ixotatam       PV      conclude;terminate
Axttm   {ixotatam       PV      conclude;terminate
xttm    xotatim IV      conclude;terminate
<xttm   {uxotutim       PV_Pass be concluded;be terminated
Axttm   {uxotutim       PV_Pass be concluded;be terminated
xttm    xotatam IV_Pass_yu      be concluded;be terminated
;; xatom_1
xtm     xatom   N       seal;stamp
>xtAm   >axotAm N       seals;stamps
AxtAm   >axotAm N       seals;stamps
xtwm    xutuwm  N       seals;stamps
;; xAtam_1
xAtm    xAtam   Ndu     ring;seal
xAtm    xAtim   Ndu     ring;seal
xwAtm   xawAtim Ndip    rings;seals
;; xAtimiy~_1
xAtmy   xAtimiy~        N0      Khatimi
;; xAtAm_1
xAtAm   xAtAm   Ndu     ring;seal
xwAtym  xawAtiym        Ndip    rings;seals
;; xitAm_1
xtAm    xitAm   N       conclusion
;; xitAmiy~_1
xtAmy   xitAmiy~        Nall    concluding;final     <pos>xitAmiy~/ADJ</pos>
;; {ixotitAm_1
<xttAm  {ixotitAm       NduAt   close;conclusion;end
AxttAm  {ixotitAm       NduAt   close;conclusion;end
;; xAtimap_1
xAtm    xAtim   Napdu   conclusion;epilogue
;; muxat~am_1
mxtm    muxat~am        Nall    ringed     <pos>muxat~am/ADJ</pos>
;; muxotatam_1
mxttm   muxotatam       Nall    conclusion;end
;
;--- xtn
;; xatan-i_1
xtn     xatan   PV-n    circumcise
xtn     xotin   IV-n    circumcise
;; {ixotatan_1
<xttn   {ixotatan       PV-n_intr       be circumcised
Axttn   {ixotatan       PV-n_intr       be circumcised
xttn    xotatin IV-n_intr       be circumcised
;; xaton_1
xtn     xaton   N       circumcision
;; xaton_2
xtn     xaton   Ndu     son-in-law;bridegroom
>xtAn   >axotAn N       sons-in-law;bridegrooms
AxtAn   >axotAn N       sons-in-law;bridegrooms
;; xitAn_1
xtAn    xitAn   N       circumcision
xtAn    xitAn   Nap     circumcision
;; xAtuwn_1
xAtwn   xAtuwn  Ndu     lady
xwAtyn  xawAtiyn        Ndip    ladies
;
;--- xvr
;; xavar-u_1
xvr     xavar   PV      thicken;curdle;coagulate
xvr     xovur   IV      thicken;curdle;coagulate
;; xavir-a_1
xvr     xavir   PV      thicken;curdle;coagulate
xvr     xovar   IV      thicken;curdle;coagulate
;; xav~ar_1
xvr     xav~ar  PV      thicken;condense;curdle
xvr     xav~ir  IV_yu   thicken;condense;curdle
;; >axovar_1
>xvr    >axovar PV      thicken;condense;curdle
Axvr    >axovar PV      thicken;condense;curdle
xvr     xovir   IV_yu   thicken;condense;curdle
xvr     xovar   IV_Pass_yu      be thickened;be condensed;be curdled
;; taxav~ar_1
txvr    taxav~ar        PV      thicken;curdle;coagulate
txvr    taxav~ar        IV      thicken;curdle;coagulate
;; xavorap_1
xvr     xavor   Nap     thrombosis
;; xavorAn_1
xvrAn   xavorAn N0      Khathran
;; xuvAr_1
xvAr    xuvAr   N       dregs;sediment
xvAr    xuvAr   Nap     dregs;sediment
;; taxav~ur_1
txvr    taxav~ur        NduAt   coagulation
;; xAvir_1
xAvr    xAvir   N-ap    viscous;coagulated     <pos>xAvir/ADJ</pos>
;; muxav~ir_1
mxvr    muxav~ir        Ndu     coagulant
mxvr    muxav~ir        NAt     coagulants
;; muxav~ar_1
mxvr    muxav~ar        N-ap    viscous;coagulated     <pos>muxav~ar/ADJ</pos>
;
;--- xjl
;; xajil-a_1
xjl     xajil   PV_intr be ashamed;be shy
xjl     xojal   IV_intr be ashamed;be shy
;; xaj~al_1
xjl     xaj~al  PV      shame;embarrass
xjl     xaj~il  IV_yu   shame;embarrass
;; >axojal_1
>xjl    >axojal PV      embarrass
Axjl    >axojal PV      embarrass
xjl     xojil   IV_yu   embarrass
xjl     xojal   IV_Pass_yu      be embarrassed
;; xajal_1
xjl     xajal   N       shame;shyness
;; xajuwl_1
xjwl    xajuwl  Nall    shy;embarrassed
;; xajolAn_1
xjlAn   xajolAn Ndip    shy;embarrassed
;; maxojuwl_1
mxjwl   maxojuwl        Nall    ashamed     <pos>maxojuwl/ADJ</pos>
;; muxojil_1
mxjl    muxojil Nall    shameful;embarrassing     <pos>muxojil/ADJ</pos>
;
;--- xd
;; xad~-u_1
xd      xad~    PV_V    furrow;plow
xdd     xadad   PV_C    furrow;plow
xd      xud~    IV_V    furrow;plow
xdd     xodud   IV_C    furrow;plow
;; taxad~ad_1
txdd    taxad~ad        PV_intr be furrowed;become wrinkled
txdd    taxad~ad        IV_intr be furrowed;become wrinkled
;; xad~_1
xd      xad~    Ndu     cheek;side;furrow
xdwd    xuduwd  N       cheeks;side
;; xud~ap_1
xd      xud~    Napdu   furrow;groove
;; >uxoduwd_1
>xdwd   >uxoduwd        Ndu     slot;groove;furrow
Axdwd   >uxoduwd        Ndu     slot;groove;furrow
>xAdyd  >axAdiyd        Ndip    slots;grooves;furrows
AxAdyd  >axAdiyd        Ndip    slots;grooves;furrows
;; mixad~ap_1
mxd     mixad~  Napdu   cushion;pillow
;
;--- xdj
;; xadiyj_1
xdyj    xadiyj  Ndu     premature baby;preemie
xdj     xuduj   N       premature babies;preemies
;; xidAj_1
xdAj    xidAj   N       abortion;miscarriage
;; xadiyjap_1
xdyjp   xadiyjap        Nprop   Khadija
;
;--- xdr
;; xadir-a_1
xdr     xadir   PV_intr be numb;be paralyzed
xdr     xodar   IV_intr be numb;be paralyzed
;; xadar-u_1
xdr     xadar   PV      confine;seclude
xdr     xodur   IV      confine;seclude
;; xad~ar_1
xdr     xad~ar  PV      make numb;anesthetize;seclude
xdr     xad~ir  IV_yu   make numb;anesthetize;seclude
;; >axodar_1
>xdr    >axodar PV      make numb;anesthetize
Axdr    >axodar PV      make numb;anesthetize
xdr     xodir   IV_yu   make numb;anesthetize
xdr     xodar   IV_Pass_yu      be made numb;be anesthetized
;; taxad~ar_1
txdr    taxad~ar        PV_intr be numbed;be stunned;calm down
txdr    taxad~ar        IV_intr be numbed;be stunned;calm down
;; xidor_1
xdr     xidor   N       curtain;boudoir
xdwr    xuduwr  N       curtains
>xdAr   >axodAr N       curtains
AxdAr   >axodAr N       curtains
>xAdyr  >axAdiyr        Ndip    curtains
AxAdyr  >axAdiyr        Ndip    curtains
;; xadar_1
xdr     xadar   N       numbness;daze
;; xudorap_1
xdr     xudor   Nap     numbness;daze
;; xadorAn_1
xdrAn   xadorAn Ndip    numb;dazed     <pos>xadorAn/ADJ</pos>
;; taxodiyr_1
txdyr   taxodiyr        NduAt   narcotization;anesthesia
;; <ixodAr_1
<xdAr   <ixodAr N       analgesia
AxdAr   <ixodAr N       analgesia
;; xAdir_1
xAdr    xAdir   Nall    dazed;languid     <pos>xAdir/ADJ</pos>
;; muxad~ir_1
mxdr    muxad~ir        Ndu     anesthetic
mxdr    muxad~ir        NAt     narcotics;drugs
;; muxad~ar_1
mxdr    muxad~ar        Nall    drunk;dopped     <pos>muxad~ar/ADJ</pos>
mxdr    muxad~ar        Nall    anesthetized     <pos>muxad~ar/ADJ</pos>
;
;--- xd$
;; xada$-i_1
xd$     xada$   PV      scratch;offend;ruin
xd$     xodi$   IV      scratch;offend;ruin
;; xad~a$_1
xd$     xad~a$  PV      scratch;offend;ruin
xd$     xad~i$  IV_yu   scratch;offend;ruin
;; taxad~a$_1
txd$    taxad~a$        PV_intr be scratched;be offended;be ruined
txd$    taxad~a$        IV_intr be scratched;be offended;be ruined
;; {inoxada$_1
<nxd$   {inoxada$       PV_intr be scratched;be offended;be ruined
Anxd$   {inoxada$       PV_intr be scratched;be offended;be ruined
nxd$    noxadi$ IV_intr be scratched;be offended;be ruined
;; xado$_1
xd$     xado$   N       scratch;abrasion
xdw$    xuduw$  N       scratch;abrasion
>xdA$   >axodA$ N       scratches;abrasions
AxdA$   >axodA$ N       scratches;abrasions
;
;--- xdE
;; xadaE-a_1
xdE     xadaE   PV      deceive
xdE     xodaE   IV      deceive
;; xAdaE_1
xAdE    xAdaE   PV      deceive
xAdE    xAdiE   IV_yu   deceive
;; {inoxadaE_1
<nxdE   {inoxadaE       PV_intr be deceived
AnxdE   {inoxadaE       PV_intr be deceived
nxdE    noxadiE IV_intr be deceived
;; xadoE_1
xdE     xadoE   N       deception
;; xudoEap_1
xdE     xudoE   NapAt   deception
;; xadiyE_1
xdyE    xadiyE  Nap     deception;lie
xdA}E   xadA}iE Ndip    deceptions
;; xayodaE_1
xydE    xayodaE Ndu     mirage
;; xad~AE_1
xdAE    xad~AE  Nall    impostor;crook
;; <ixodAE_1
<xdAE   <ixodAE N       swindling;deception
AxdAE   <ixodAE N       swindling;deception
>xAdyE  >axAdiyE        Ndip    swindles;deceptions
AxAdyE  >axAdiyE        Ndip    swindles;deceptions
;; mixodaE_1
mxdE    mixodaE N       chamber
mxAdE   maxAdiE Ndip    chambers
;; xidAE_1
xdAE    xidAE   N       deception
;; xidAEiy~_1
xdAEy   xidAEiy~        Nall    deceitful;deceptive     <pos>xidAEiy~/ADJ</pos>
;; xAdiE_1
xAdE    xAdiE   Nall    deceitful;deceptive     <pos>xAdiE/ADJ</pos>
;; muxAdiE_1
mxAdE   muxAdiE Nall    swindler;crook
;
;--- xdl
;; xadil-a_1
xdl     xadil   PV      stiffen;be numb
xdl     xodal   IV      stiffen;be numb
;
;--- xdm
;; xadam-iu_1
xdm     xadam   PV      serve;assist
xdm     xodim   IV      serve;assist
xdm     xodum   IV      serve;assist
>xdm    {uxodum CV      serve;assist
Axdm    {uxodum CV      serve;assist
;; xad~am_1
xdm     xad~am  PV      employ;hire
xdm     xad~im  IV_yu   employ;hire
;; {isotaxodam_1
<stxdm  {isotaxodam     PV      utilize;employ;operate
Astxdm  {isotaxodam     PV      utilize;employ;operate
<stxdm  {usotuxodim     PV_Pass be used;be utilized;be employed
Astxdm  {usotuxodim     PV_Pass be used;be utilized;be employed
stxdm   sotaxodim       IV      utilize;employ;operate
stxdm   sotaxodam       IV_Pass_yu      be used;be utilized;be employed
<stxdm  {isotaxodim     CV      use
Astxdm  {isotaxodim     CV      use
;; xadam_1
xdm     xadam   N       servants;attendants
;; xadamiy~_1
xdmy    xadamiy~        N-ap    service;assistance     <pos>xadamiy~/ADJ</pos>
;; xidomap_1
xdm     xidom   Napdu   service;assistance
xdm     xadam   NAt     services;assistance
;; xad~Am_1
xdAm    xad~Am  N/ap    servant;attendant
;; xadAmap_1
xdAm    xadAm   Nap     service
;; taxodiym_1
txdym   taxodiym        NduAt   employment;occupation
;; {isotixodAm_1
<stxdAm {isotixodAm     NduAt   usage;using;utilization
AstxdAm {isotixodAm     NduAt   usage;using;utilization
;; xAdim_1
xAdm    xAdim   Nall    servant;attendant
xdAm    xud~Am  N       servants;attendants
;; maxoduwm_1
mxdwm   maxoduwm        Nall    employer;master
mxAdym  maxAdiym        Ndip    employers;masters
;; muxad~im_1
mxdm    muxad~im        Nall    employment agent
;; musotaxodim_1
mstxdm  musotaxodim     Nall    employer
;; musotaxodam_1
mstxdm  musotaxodam     Nall    used     <pos>musotaxodam/ADJ</pos>
mstxdm  musotaxodam     Nall    employee
;
;--- xdn
;; xAdan_1
xAdn    xAdan   PV-n    befriend;be sociable with
xAdn    xAdin   IV-n_yu befriend;be sociable with
;; xidon_1
xdn     xidon   Ndu     friend;confidant
>xdAn   >axodAn N       friends;confidants
AxdAn   >axodAn N       friends;confidants
;; xadiyn_1
xdyn    xadiyn  Nall    friends;confidants
;
;--- xdw
;; xidiyw_1
xdyw    xidiyw  N       khedive
;; xudayowiy~_1
xdywy   xudayowiy~      Nall    khedive     <pos>xudayowiy~/ADJ</pos>
xdywy   xidiywiy~       Nall    khedivial     <pos>xidiywiy~/ADJ</pos>
;
;--- x*A
;; {isotaxo*a>_1
<stx*>  {isotaxo*a>     PV->    submit;be servile
Astx*>  {isotaxo*a>     PV->    submit;be servile
<stx*|  {isotaxo*a|     PV-|    submit;be servile
Astx*|  {isotaxo*a|     PV-|    submit;be servile
<stx*&  {isotaxo*a&     PV_w    submit;be servile
Astx*&  {isotaxo*a&     PV_w    submit;be servile
stx*}   sotaxo*i}       IV      submit;be servile
;; musotaxo*i}_1
mstx*}  musotaxo*i}     Nall    submissive;servile;submitting     <pos>musotaxo*i}/ADJ</pos>
;
;--- x*r
;; xu*oruwf_1
x*rwf   xu*oruwf        Ndu     spinning top
x*Aryf  xa*Ariyf        Ndip    spinning tops
;; xu*oruwfiy~_1
x*rwfy  xu*oruwfiy~     Nall    turbinate;top-like     <pos>xu*oruwfiy~/ADJ</pos>
;
;--- x*f
;; xa*af-i_1
x*f     xa*af   PV      hurl away
x*f     xo*if   IV      hurl away
